Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Not Hispanic or Latino,Hispanic or Latino,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Two or More Races Including Some Other Race,"Two or More Races Excluding Some Other Race, and Three or More Races"
62962,83.0,46.4,91250.0,24835.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62963,715.0,30.9,32143.0,14770.0,197.0,27.552447552447553,650.0,65.0,347.0,319.0,0.0,0.0,0.0,3.0,46.0,46.0,0.0
62964,1553.0,36.3,27331.0,16104.0,472.0,30.39278815196394,1545.0,8.0,583.0,941.0,4.0,0.0,0.0,0.0,25.0,0.0,25.0
62965,74.0,56.7,40625.0,25386.0,2.0,2.7027027027027026,71.0,3.0,69.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0
62966,15876.0,39.9,37526.0,21171.0,3472.0,21.869488536155202,15543.0,333.0,14267.0,1145.0,57.0,32.0,0.0,14.0,361.0,58.0,303.0
62967,312.0,37.9,30104.0,18906.0,40.0,12.820512820512821,308.0,4.0,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62969,667.0,55.8,40833.0,18540.0,23.0,3.4482758620689653,667.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62970,708.0,46.0,31875.0,24390.0,122.0,17.231638418079097,708.0,0.0,579.0,121.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
62972,1151.0,53.0,40714.0,19968.0,252.0,21.894005212858385,1151.0,0.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62974,1364.0,46.3,36848.0,19256.0,127.0,9.310850439882698,1352.0,12.0,1335.0,0.0,0.0,2.0,0.0,12.0,15.0,3.0,12.0
62975,209.0,58.0,33906.0,22253.0,4.0,1.9138755980861244,209.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62976,436.0,52.1,45833.0,24859.0,20.0,4.587155963302752,436.0,0.0,178.0,255.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
62977,552.0,38.8,42589.0,22184.0,57.0,10.326086956521738,549.0,3.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62979,1171.0,51.5,36141.0,22621.0,164.0,14.005123825789923,1171.0,0.0,1116.0,8.0,9.0,0.0,0.0,0.0,38.0,0.0,38.0
62982,1363.0,35.2,20486.0,14406.0,603.0,44.240645634629495,1349.0,14.0,1195.0,14.0,0.0,25.0,0.0,0.0,129.0,0.0,129.0
62983,1365.0,45.9,33854.0,19595.0,275.0,20.146520146520146,1348.0,17.0,1357.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0
62984,1869.0,41.5,33702.0,19414.0,389.0,20.81326912787587,1851.0,18.0,1825.0,17.0,0.0,13.0,0.0,0.0,14.0,0.0,14.0
62985,1304.0,45.2,34349.0,16599.0,93.0,7.131901840490798,1270.0,34.0,1127.0,162.0,0.0,2.0,0.0,0.0,13.0,3.0,10.0
62987,887.0,46.7,41702.0,20670.0,38.0,4.284103720405862,884.0,3.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62988,2130.0,38.3,31250.0,13339.0,418.0,19.624413145539908,2062.0,68.0,1420.0,590.0,9.0,13.0,0.0,7.0,91.0,0.0,91.0
62990,1023.0,32.1,26447.0,12567.0,331.0,32.35581622678397,982.0,41.0,756.0,259.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0
62992,835.0,46.1,31181.0,16330.0,115.0,13.77245508982036,826.0,9.0,612.0,182.0,11.0,0.0,0.0,0.0,30.0,0.0,30.0
62994,612.0,44.2,47448.0,22738.0,96.0,15.686274509803921,580.0,32.0,602.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
62995,5130.0,40.1,40132.0,16054.0,584.0,11.38401559454191,4916.0,214.0,4095.0,912.0,4.0,14.0,0.0,17.0,88.0,33.0,55.0
62996,508.0,43.9,47731.0,32601.0,52.0,10.236220472440944,508.0,0.0,347.0,148.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
62997,475.0,37.5,24318.0,14401.0,108.0,22.736842105263158,475.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62998,369.0,43.6,26481.0,14609.0,55.0,14.905149051490515,369.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62999,1915.0,40.6,31859.0,16800.0,473.0,24.699738903394255,1887.0,28.0,1892.0,4.0,0.0,0.0,0.0,0.0,19.0,3.0,16.0
63005,17700.0,42.1,163413.0,70343.0,352.0,1.9887005649717515,17189.0,511.0,16204.0,258.0,10.0,1060.0,18.0,29.0,121.0,0.0,121.0
63010,36472.0,37.9,58204.0,25935.0,2921.0,8.008883527089274,35500.0,972.0,35217.0,94.0,62.0,348.0,82.0,41.0,628.0,0.0,628.0
63011,36799.0,43.5,85133.0,40529.0,1865.0,5.068072501970162,36013.0,786.0,33463.0,918.0,102.0,1653.0,0.0,130.0,533.0,28.0,505.0
63012,10762.0,37.0,66667.0,25590.0,1080.0,10.035309422040513,10542.0,220.0,10554.0,63.0,0.0,25.0,0.0,0.0,120.0,14.0,106.0
63013,1689.0,38.4,71296.0,26044.0,108.0,6.394316163410302,1689.0,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63014,467.0,48.4,32188.0,19712.0,105.0,22.483940042826553,467.0,0.0,459.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63015,2045.0,44.2,57900.0,26000.0,128.0,6.25916870415648,2031.0,14.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63016,7630.0,41.2,50292.0,22453.0,1044.0,13.682830930537353,7628.0,2.0,7507.0,12.0,9.0,9.0,0.0,0.0,93.0,0.0,93.0
63017,41732.0,48.5,93110.0,50218.0,1605.0,3.8459695197929644,40534.0,1198.0,35659.0,1354.0,42.0,3834.0,0.0,277.0,566.0,74.0,492.0
63019,4474.0,32.8,53114.0,23499.0,375.0,8.381761287438534,4376.0,98.0,4141.0,78.0,0.0,4.0,0.0,9.0,242.0,0.0,242.0
63020,20437.0,39.8,44640.0,20785.0,2951.0,14.439496990752067,20331.0,106.0,20014.0,124.0,33.0,0.0,0.0,12.0,254.0,0.0,254.0
63021,56217.0,38.7,82449.0,39518.0,2739.0,4.872191685788996,54406.0,1811.0,48776.0,1700.0,46.0,3630.0,22.0,325.0,1718.0,455.0,1263.0
63023,5336.0,47.4,52621.0,24408.0,775.0,14.523988005997001,5322.0,14.0,5262.0,0.0,0.0,16.0,0.0,0.0,58.0,0.0,58.0
63025,13267.0,39.8,86412.0,35832.0,486.0,3.6632245420969323,12962.0,305.0,12648.0,85.0,43.0,191.0,0.0,33.0,267.0,0.0,267.0
63026,44349.0,37.8,70132.0,31110.0,4043.0,9.116327312904462,43508.0,841.0,42249.0,264.0,61.0,781.0,0.0,130.0,864.0,117.0,747.0
63028,26982.0,39.5,51828.0,24008.0,3286.0,12.178489363279223,26655.0,327.0,25662.0,640.0,64.0,77.0,0.0,62.0,477.0,14.0,463.0
63030,315.0,41.0,49441.0,22871.0,25.0,7.936507936507937,315.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63031,49650.0,37.4,55260.0,25519.0,4508.0,9.079556898288017,48995.0,655.0,33379.0,13799.0,47.0,619.0,0.0,89.0,1717.0,56.0,1661.0
63033,41434.0,39.8,51707.0,25561.0,4610.0,11.126128300429599,41194.0,240.0,14834.0,24660.0,39.0,530.0,0.0,22.0,1349.0,40.0,1309.0
63034,17976.0,45.3,72231.0,32498.0,673.0,3.7438807298620382,17552.0,424.0,7009.0,10116.0,57.0,166.0,0.0,125.0,503.0,19.0,484.0
63036,841.0,55.6,30930.0,16730.0,200.0,23.781212841854934,841.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63037,3032.0,45.5,37651.0,19361.0,417.0,13.7532981530343,3029.0,3.0,3010.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
63038,6631.0,45.5,106513.0,54149.0,178.0,2.6843613331322578,6560.0,71.0,6188.0,100.0,54.0,201.0,0.0,8.0,80.0,0.0,80.0
63039,1297.0,31.7,44521.0,18539.0,61.0,4.703161141094834,1297.0,0.0,1222.0,45.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
63040,8901.0,38.4,108655.0,41821.0,128.0,1.4380406695876868,8759.0,142.0,8463.0,150.0,0.0,254.0,0.0,11.0,23.0,0.0,23.0
63041,409.0,42.8,30326.0,21152.0,138.0,33.74083129584352,409.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63042,19895.0,34.6,42648.0,22921.0,2648.0,13.309876853480773,19001.0,894.0,11957.0,6433.0,0.0,430.0,31.0,132.0,912.0,196.0,716.0
63043,22286.0,38.1,61300.0,30590.0,1577.0,7.076191330880373,20780.0,1506.0,16099.0,2299.0,153.0,2361.0,0.0,558.0,816.0,72.0,744.0
63044,10634.0,45.4,47415.0,26317.0,1581.0,14.867406432198608,10052.0,582.0,8063.0,1802.0,34.0,204.0,0.0,265.0,266.0,25.0,241.0
63045,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63047,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63048,3469.0,33.7,52951.0,21393.0,106.0,3.0556356298645144,3448.0,21.0,3079.0,122.0,14.0,31.0,0.0,29.0,194.0,0.0,194.0
63049,15879.0,37.9,60511.0,29521.0,1475.0,9.288998047736003,15751.0,128.0,15508.0,12.0,0.0,47.0,22.0,26.0,264.0,0.0,264.0
63050,15152.0,41.0,56330.0,23488.0,1661.0,10.962249208025343,14864.0,288.0,14738.0,70.0,73.0,24.0,0.0,92.0,155.0,4.0,151.0
63051,14450.0,37.2,53532.0,22036.0,1594.0,11.03114186851211,14220.0,230.0,14090.0,82.0,0.0,85.0,0.0,112.0,81.0,0.0,81.0
63052,25362.0,35.9,63183.0,26107.0,2528.0,9.967668164971217,24826.0,536.0,24641.0,172.0,0.0,99.0,8.0,169.0,273.0,52.0,221.0
63053,94.0,31.3,51094.0,23496.0,4.0,4.25531914893617,94.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63055,2188.0,42.1,43385.0,30932.0,83.0,3.793418647166362,2179.0,9.0,2174.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0
63056,2136.0,38.1,44345.0,18598.0,247.0,11.563670411985019,2136.0,0.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63057,61.0,68.3,-666666666.0,22259.0,23.0,37.704918032786885,61.0,0.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63060,2723.0,44.6,57235.0,25233.0,605.0,22.21814175541682,2707.0,16.0,2622.0,0.0,22.0,4.0,0.0,0.0,75.0,13.0,62.0
63061,223.0,39.7,36648.0,18943.0,12.0,5.381165919282512,223.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63068,5228.0,40.2,60464.0,25346.0,322.0,6.159143075745983,4954.0,274.0,5085.0,10.0,18.0,0.0,0.0,14.0,101.0,0.0,101.0
63069,14883.0,38.7,50956.0,28399.0,1622.0,10.898340388362561,14798.0,85.0,13733.0,787.0,2.0,35.0,0.0,131.0,195.0,0.0,195.0
63070,7762.0,34.2,40795.0,21845.0,1414.0,18.21695439319763,7680.0,82.0,7618.0,44.0,0.0,0.0,0.0,18.0,82.0,0.0,82.0
63071,1407.0,38.4,33462.0,13277.0,420.0,29.850746268656717,1407.0,0.0,1401.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0
63072,3187.0,41.4,47623.0,22328.0,439.0,13.774709758393474,3187.0,0.0,3093.0,71.0,11.0,0.0,0.0,0.0,12.0,0.0,12.0
63073,574.0,37.7,238661.0,83054.0,0.0,0.0,574.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63074,15202.0,36.1,35590.0,21372.0,2521.0,16.58334429680305,14437.0,765.0,10414.0,3543.0,13.0,425.0,0.0,429.0,378.0,0.0,378.0
63077,11154.0,40.6,39424.0,19899.0,2180.0,19.544558006096466,11068.0,86.0,10584.0,70.0,126.0,174.0,0.0,49.0,151.0,0.0,151.0
63079,9.0,-666666666.0,-666666666.0,,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63080,14333.0,36.0,36099.0,19142.0,2891.0,20.170236517128306,14105.0,228.0,14161.0,29.0,27.0,25.0,0.0,35.0,56.0,0.0,56.0
63084,17990.0,37.4,51667.0,24622.0,1553.0,8.632573652028904,17514.0,476.0,17552.0,160.0,51.0,72.0,21.0,0.0,134.0,13.0,121.0
63087,976.0,42.8,45278.0,20388.0,288.0,29.508196721311474,946.0,30.0,946.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
63088,8427.0,35.5,60471.0,35242.0,952.0,11.297021478580753,8374.0,53.0,7061.0,326.0,7.0,662.0,0.0,4.0,367.0,0.0,367.0
63089,5409.0,45.1,49159.0,23388.0,1194.0,22.07432057681642,5360.0,49.0,5234.0,142.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
63090,21743.0,39.9,54120.0,28645.0,1700.0,7.818608287724785,21368.0,375.0,20844.0,278.0,0.0,235.0,0.0,149.0,237.0,73.0,164.0
63091,1105.0,43.6,48250.0,24532.0,99.0,8.959276018099548,1090.0,15.0,1096.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,3.0
63101,2613.0,30.4,54417.0,42701.0,610.0,23.34481438959051,2595.0,18.0,1266.0,1283.0,1.0,51.0,0.0,0.0,12.0,0.0,12.0
63102,2216.0,33.6,54018.0,32318.0,142.0,6.407942238267148,2141.0,75.0,995.0,1086.0,0.0,78.0,0.0,40.0,17.0,0.0,17.0
63103,6824.0,30.4,34719.0,30274.0,1340.0,19.636576787807737,6694.0,130.0,3406.0,2949.0,0.0,388.0,0.0,55.0,26.0,0.0,26.0
63104,19520.0,31.2,45498.0,29780.0,5417.0,27.751024590163933,19122.0,398.0,8864.0,9834.0,45.0,365.0,0.0,109.0,303.0,37.0,266.0
63105,17361.0,33.8,86031.0,57408.0,1206.0,6.946604458268533,16933.0,428.0,13532.0,1582.0,38.0,1731.0,6.0,37.0,435.0,37.0,398.0
63106,11736.0,25.2,15126.0,9532.0,6130.0,52.232447171097476,11622.0,114.0,198.0,11311.0,23.0,18.0,0.0,44.0,142.0,0.0,142.0
63107,12127.0,36.7,23276.0,12838.0,4874.0,40.191308650119566,12049.0,78.0,1517.0,10478.0,0.0,6.0,0.0,12.0,114.0,0.0,114.0
63108,21277.0,29.8,30157.0,31477.0,6409.0,30.121727687173944,20786.0,491.0,10939.0,7857.0,37.0,1838.0,0.0,103.0,503.0,28.0,475.0
63109,27658.0,37.9,51951.0,32976.0,2528.0,9.140212596717044,26045.0,1613.0,24169.0,2022.0,168.0,314.0,12.0,407.0,566.0,54.0,512.0
63110,16635.0,33.9,38036.0,26387.0,3863.0,23.222122031860536,16309.0,326.0,9239.0,6217.0,7.0,596.0,0.0,41.0,535.0,0.0,535.0
63111,20891.0,34.7,30334.0,17518.0,7096.0,33.96677995308985,19242.0,1649.0,12408.0,6899.0,190.0,176.0,0.0,125.0,1093.0,0.0,1093.0
63112,20110.0,31.8,27383.0,20775.0,6589.0,32.76479363500746,19649.0,461.0,4936.0,14075.0,15.0,556.0,6.0,47.0,475.0,0.0,475.0
63113,12239.0,39.1,24561.0,14068.0,4533.0,37.03733965193235,12165.0,74.0,322.0,11776.0,4.0,19.0,0.0,27.0,91.0,49.0,42.0
63114,36307.0,35.9,41771.0,20814.0,6335.0,17.44842592337566,33818.0,2489.0,24364.0,9606.0,93.0,597.0,4.0,536.0,1107.0,181.0,926.0
63115,21059.0,35.8,26183.0,14527.0,6870.0,32.622631653924685,20987.0,72.0,90.0,20770.0,7.0,20.0,0.0,6.0,166.0,12.0,154.0
63116,44010.0,35.7,40251.0,23436.0,9080.0,20.63167461940468,41082.0,2928.0,29143.0,9132.0,125.0,2876.0,24.0,791.0,1919.0,219.0,1700.0
63117,9221.0,37.7,62593.0,48558.0,723.0,7.840798178071792,8978.0,243.0,7707.0,920.0,11.0,384.0,0.0,58.0,141.0,0.0,141.0
63118,27350.0,31.5,28630.0,18570.0,8977.0,32.822669104204756,25457.0,1893.0,10147.0,14290.0,35.0,814.0,0.0,749.0,1315.0,161.0,1154.0
63119,33929.0,40.7,68348.0,40788.0,2518.0,7.42137994046391,32967.0,962.0,29310.0,3072.0,16.0,723.0,0.0,184.0,624.0,14.0,610.0
63120,9022.0,36.0,23996.0,12516.0,3215.0,35.63511416537353,8969.0,53.0,151.0,8780.0,6.0,0.0,0.0,27.0,58.0,5.0,53.0
63121,26316.0,38.2,33704.0,19084.0,6588.0,25.03419972640219,26128.0,188.0,3225.0,22117.0,35.0,392.0,8.0,96.0,443.0,11.0,432.0
63122,38585.0,43.8,80682.0,48813.0,2025.0,5.248153427497733,38030.0,555.0,35509.0,1819.0,46.0,600.0,0.0,70.0,541.0,44.0,497.0
63123,49390.0,41.0,52877.0,28928.0,4006.0,8.110953634338935,48091.0,1299.0,45712.0,1047.0,9.0,1583.0,0.0,234.0,805.0,139.0,666.0
63124,10594.0,47.6,118816.0,83169.0,337.0,3.181045875023598,10380.0,214.0,9684.0,339.0,0.0,452.0,0.0,47.0,72.0,33.0,39.0
63125,32219.0,40.7,44458.0,23446.0,4640.0,14.401440144014401,31651.0,568.0,29751.0,941.0,40.0,508.0,0.0,9.0,970.0,22.0,948.0
63126,14920.0,45.7,64436.0,34290.0,588.0,3.941018766756032,14510.0,410.0,13826.0,265.0,22.0,469.0,0.0,77.0,261.0,46.0,215.0
63127,4784.0,50.7,88469.0,57261.0,468.0,9.782608695652174,4702.0,82.0,4533.0,100.0,0.0,103.0,0.0,9.0,39.0,0.0,39.0
63128,29973.0,49.1,73440.0,39328.0,1024.0,3.4164081006238947,29644.0,329.0,29138.0,213.0,4.0,430.0,0.0,115.0,73.0,0.0,73.0
63129,52733.0,43.0,65861.0,34609.0,2329.0,4.416589232548878,51479.0,1254.0,50040.0,765.0,18.0,1041.0,0.0,90.0,779.0,85.0,694.0
63130,30810.0,34.7,55976.0,36054.0,4969.0,16.127880558260305,29970.0,840.0,16393.0,11878.0,27.0,1298.0,14.0,66.0,1134.0,54.0,1080.0
63131,17410.0,47.0,132500.0,77115.0,642.0,3.6875358989086733,17118.0,292.0,16185.0,261.0,0.0,643.0,0.0,31.0,290.0,12.0,278.0
63132,13816.0,38.5,55687.0,38152.0,1791.0,12.963231036479444,12547.0,1269.0,7597.0,4180.0,35.0,1102.0,0.0,419.0,483.0,71.0,412.0
63133,8210.0,34.8,25239.0,13025.0,2815.0,34.28745432399513,8193.0,17.0,444.0,7630.0,0.0,12.0,0.0,5.0,119.0,0.0,119.0
63134,13927.0,33.5,36539.0,17954.0,3111.0,22.337904789258275,13283.0,644.0,4703.0,8168.0,0.0,73.0,0.0,509.0,474.0,0.0,474.0
63135,21940.0,34.3,40443.0,20755.0,5074.0,23.126709206927984,21675.0,265.0,8023.0,13174.0,36.0,242.0,0.0,52.0,413.0,17.0,396.0
63136,47220.0,33.7,31051.0,16086.0,13019.0,27.570944515036,47018.0,202.0,4059.0,41780.0,87.0,110.0,0.0,132.0,1052.0,5.0,1047.0
63137,20546.0,34.2,34019.0,16315.0,5275.0,25.674097147863332,20362.0,184.0,4318.0,15751.0,9.0,88.0,0.0,16.0,364.0,11.0,353.0
63138,20863.0,30.3,33691.0,17488.0,5338.0,25.58596558500695,20621.0,242.0,4696.0,15167.0,5.0,79.0,0.0,115.0,801.0,55.0,746.0
63139,22212.0,38.2,47280.0,30918.0,2667.0,12.007023230686116,21567.0,645.0,18603.0,2175.0,103.0,615.0,14.0,165.0,537.0,17.0,520.0
63140,252.0,38.4,21750.0,9908.0,87.0,34.523809523809526,252.0,0.0,10.0,239.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
63141,19915.0,43.0,102708.0,62160.0,1160.0,5.8247552096409745,19503.0,412.0,15453.0,1474.0,25.0,2191.0,2.0,226.0,544.0,58.0,486.0
63143,9996.0,36.8,36210.0,25539.0,1905.0,19.05762304921969,9638.0,358.0,7765.0,1456.0,72.0,156.0,11.0,129.0,407.0,18.0,389.0
63144,8850.0,36.4,68367.0,42936.0,458.0,5.175141242937853,8503.0,347.0,7854.0,237.0,17.0,658.0,0.0,3.0,81.0,0.0,81.0
63146,30127.0,42.4,63921.0,36537.0,2392.0,7.939721844192917,28712.0,1415.0,22686.0,3521.0,85.0,2856.0,0.0,173.0,806.0,65.0,741.0
63147,10534.0,39.6,29816.0,16969.0,2588.0,24.568065312322005,10450.0,84.0,651.0,9761.0,10.0,20.0,0.0,45.0,47.0,0.0,47.0
63155,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63301,49549.0,37.2,52633.0,26636.0,5714.0,11.532018809663162,46923.0,2626.0,44253.0,3205.0,145.0,669.0,63.0,534.0,680.0,59.0,621.0
63303,46318.0,38.4,67179.0,34336.0,2733.0,5.900513839112224,44850.0,1468.0,41242.0,2218.0,118.0,1453.0,0.0,327.0,960.0,136.0,824.0
63304,40094.0,39.8,85329.0,35568.0,1739.0,4.337307327779718,39084.0,1010.0,36654.0,1407.0,32.0,1116.0,39.0,127.0,719.0,15.0,704.0
63330,141.0,59.1,36375.0,29189.0,31.0,21.98581560283688,141.0,0.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63332,1306.0,49.5,82206.0,37200.0,64.0,4.900459418070444,1306.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63333,830.0,38.5,36438.0,17843.0,169.0,20.36144578313253,828.0,2.0,819.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0
63334,9422.0,37.4,38921.0,16108.0,1063.0,11.282105710040332,9241.0,181.0,8140.0,1115.0,33.0,4.0,0.0,10.0,120.0,0.0,120.0
63336,957.0,52.6,45185.0,26692.0,202.0,21.107628004179727,947.0,10.0,856.0,81.0,0.0,0.0,0.0,4.0,16.0,3.0,13.0
63339,1028.0,42.6,48542.0,21946.0,143.0,13.910505836575876,1028.0,0.0,1020.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
63341,3704.0,50.0,90605.0,37721.0,11.0,0.296976241900648,3704.0,0.0,3670.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0
63343,4394.0,40.1,38802.0,18086.0,922.0,20.983158852981337,4314.0,80.0,4167.0,148.0,9.0,9.0,0.0,5.0,56.0,0.0,56.0
63344,1903.0,33.5,57601.0,21758.0,311.0,16.342616920651604,1892.0,11.0,1843.0,47.0,1.0,0.0,0.0,4.0,8.0,2.0,6.0
63345,528.0,40.1,41563.0,18890.0,49.0,9.280303030303031,525.0,3.0,510.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
63347,3011.0,39.8,53415.0,20285.0,405.0,13.450680836931252,2999.0,12.0,2814.0,0.0,77.0,18.0,0.0,0.0,102.0,0.0,102.0
63348,6224.0,40.4,72380.0,29592.0,141.0,2.2654241645244215,6105.0,119.0,5897.0,85.0,17.0,8.0,0.0,30.0,187.0,46.0,141.0
63349,1647.0,41.4,57857.0,20223.0,224.0,13.600485731633272,1523.0,124.0,1522.0,6.0,0.0,52.0,0.0,29.0,38.0,0.0,38.0
63350,769.0,44.0,44464.0,22732.0,212.0,27.568270481144342,751.0,18.0,678.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0
63351,1613.0,50.6,51364.0,22739.0,153.0,9.485430874147552,1559.0,54.0,1556.0,5.0,0.0,0.0,0.0,23.0,29.0,0.0,29.0
63352,1008.0,45.6,41776.0,19852.0,135.0,13.392857142857142,1008.0,0.0,999.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63353,4543.0,41.2,36179.0,18504.0,621.0,13.669381465991636,4379.0,164.0,4146.0,66.0,20.0,0.0,0.0,117.0,194.0,10.0,184.0
63357,5291.0,42.6,64757.0,31052.0,382.0,7.21980721980722,5018.0,273.0,5008.0,17.0,0.0,17.0,0.0,213.0,36.0,0.0,36.0
63359,1138.0,44.1,47981.0,23346.0,126.0,11.072056239015817,1138.0,0.0,1132.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
63361,4508.0,41.0,43264.0,21844.0,773.0,17.14729370008873,4415.0,93.0,4381.0,44.0,0.0,19.0,0.0,7.0,57.0,7.0,50.0
63362,6346.0,31.5,41700.0,18545.0,949.0,14.954301922470847,6232.0,114.0,5850.0,299.0,32.0,0.0,4.0,24.0,137.0,16.0,121.0
63363,1844.0,50.1,38380.0,22776.0,332.0,18.004338394793926,1844.0,0.0,1788.0,25.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
63366,47697.0,34.4,66352.0,28052.0,3123.0,6.547581608906221,46410.0,1287.0,43880.0,1916.0,13.0,812.0,23.0,146.0,907.0,69.0,838.0
63367,20532.0,37.3,84756.0,38098.0,1274.0,6.204948373270992,19931.0,601.0,18573.0,972.0,6.0,420.0,48.0,106.0,407.0,163.0,244.0
63368,42886.0,36.5,84333.0,34324.0,1750.0,4.080585738935783,41896.0,990.0,37663.0,2308.0,65.0,2194.0,0.0,136.0,520.0,80.0,440.0
63369,2006.0,42.3,51722.0,27609.0,168.0,8.374875373878364,2003.0,3.0,1998.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
63370,17.0,80.1,-666666666.0,29559.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63373,577.0,45.2,55833.0,26313.0,46.0,7.972270363951473,571.0,6.0,564.0,0.0,0.0,1.0,0.0,8.0,4.0,3.0,1.0
63376,71988.0,38.1,74161.0,30709.0,2308.0,3.2060899038728676,70114.0,1874.0,65975.0,2835.0,82.0,1564.0,25.0,480.0,1027.0,91.0,936.0
63377,2766.0,40.6,54461.0,21789.0,188.0,6.796818510484454,2761.0,5.0,2720.0,2.0,27.0,0.0,17.0,0.0,0.0,0.0,0.0
63379,23383.0,35.6,57289.0,23938.0,2574.0,11.007997262968823,22796.0,587.0,22058.0,647.0,45.0,146.0,0.0,109.0,378.0,120.0,258.0
63381,448.0,49.4,65000.0,26830.0,44.0,9.821428571428571,448.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63382,4926.0,38.9,35545.0,13934.0,588.0,11.936662606577345,4852.0,74.0,4159.0,559.0,7.0,19.0,0.0,14.0,168.0,0.0,168.0
63383,15126.0,39.8,47723.0,22047.0,2124.0,14.04204680682269,14693.0,433.0,14315.0,241.0,34.0,56.0,25.0,87.0,368.0,0.0,368.0
63384,1858.0,48.0,32458.0,18357.0,245.0,13.186221743810549,1843.0,15.0,1800.0,15.0,12.0,12.0,6.0,0.0,13.0,0.0,13.0
63385,35253.0,34.5,72207.0,29390.0,1838.0,5.21374067455252,34691.0,562.0,32564.0,1561.0,41.0,99.0,0.0,30.0,958.0,0.0,958.0
63386,610.0,46.6,44875.0,21712.0,60.0,9.836065573770492,610.0,0.0,599.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
